Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9
0.043535616,0,0,0.13037702,0.0400855,0.51822615,0,0.12475622,0.14090191,0
0.059904013,0,0,0,0,0.03449053,0,0.19161013,0.28702715,0.42190912
0,0,0,0.019771883,0,0,0,0.72417045,0.19670747,0.051340673
0.089098446,0,0.031885996,0.02155464,0.026289547,0.043434285,0.030136537,0.20156989,0.3314199,0.22404827
0.041519206,0,0,0.1324064,0,0,0,0,0.09845351,0.7207129
0,0,0,0.072422035,0,0,0.10154844,0,0.19184618,0.62306714
0,0,0,0.029106155,0.03733603,0,0,0,0.041141037,0.8793685
0.17096208,0,0,0,0,0,0,0,0.58778864,0.22851446
0.23804006,0,0.039445665,0.26187214,0,0,0,0,0.45349255,0
0.73979634,0,0,0.12415112,0.07876112,0,0,0.052391592,0,0
0.041514285,0,0,0,0,0,0.12561575,0.2853045,0.4654222,0.077490345
0.17802756,0,0,0,0.087502114,0,0,0.32640624,0.29769126,0.10217192
0,0.021363664,0,0,0.11345072,0,0,0.09102477,0.39056754,0.3770104
0.4329347,0,0,0,0,0,0.07592161,0.17685807,0.11690258,0.19069204
0.10387784,0,0,0,0,0,0.1295688,0.6580202,0.0983515,0
0.49475485,0,0,0.07713811,0.052946113,0,0,0,0,0.36742184
0.21743298,0,0.13102242,0.028064333,0.026074031,0,0,0.2523838,0.17368399,0.1695144
0.04196888,0,0.0118567385,0.07538913,0,0,0,0.34117773,0.3469127,0.17839009
0.060464382,0,0,0.24452636,0.051800787,0.027729524,0,0,0.45907268,0.1539893
0,0,0.17417113,0.39605066,0,0,0,0.16191764,0,0.26035684
0.029527137,0,0.6989223,0.07773785,0,0,0,0.13077654,0.049152598,0
0.1077562,0.051288445,0,0.033203855,0,0,0,0.07725622,0.728099,0
0.029526705,0,0.6989221,0.07773785,0,0,0,0.13077623,0.04915294,0
0.4811994,0,0,0.08291556,0,0.022375276,0,0.032925364,0.24502873,0.1320857
0.10065061,0,0,0.3066799,0.12356627,0,0,0,0.3691539,0.093280174
0,0,0,0,0.24364853,0,0.02828629,0.13935089,0.19736005,0.38112354
0.48982468,0.023321934,0,0.112697914,0,0.027406689,0,0.08007038,0.051368184,0.21013373
0.081133075,0.010025612,0.75452006,0,0,0,0,0.10275022,0.04295389,0
0,0,0,0.13868062,0.20534311,0.06587881,0,0.25031802,0,0.33292422
0.2118819,0,0,0,0,0,0,0.19277672,0.38794476,0.20079827
0,0,0,0.38063318,0,0,0,0,0.59984434,0
0.06849623,0,0,0.03210794,0,0,0,0.13491932,0.5884938,0.16872749
0.04365948,0,0.035879076,0,0.23575227,0,0,0.22395627,0.2813838,0.17548022
0,0,0,0,0.3303608,0,0,0.18599357,0.09522281,0.37503797
0.18503065,0,0,0,0,0.022308642,0,0.4870759,0.29354763,0
0.0638382,0,0.7160283,0.028022481,0,0,0,0.07897475,0.09787738,0
0.31634304,0.13211377,0,0,0,0,0,0.104821205,0,0.43956646
0,0.059268408,0,0.114857376,0,0,0,0.3461073,0.11752798,0.35736957
0.07595796,0,0,0,0,0,0,0.38130113,0.53511894,0
0.08113064,0.010025466,0.75452083,0,0,0,0,0.10275231,0.042961944,0
0,0.11243564,0,0,0,0.20129572,0,0.5499098,0.12578991,0
0.028363785,0,0.1165201,0,0.040719703,0,0,0.5865122,0.22213735,0
0.063837804,0,0.7160283,0.028021006,0,0,0,0.078976475,0.09787752,0
0.36630422,0.03423133,0,0.027848098,0.047356427,0.011608376,0,0,0.21137166,0.29839945
0.032288212,0,0.06980159,0,0,0.043724198,0.084472135,0.4436758,0.22640376,0.096138045
0.10824607,0,0.031529386,0.159537,0.2015627,0,0,0.110758394,0.38199893,0
0.085223794,0,0.6947202,0.051091585,0.027645733,0,0,0.10254055,0,0.03741021
0.048499983,0,0.05269008,0.20929843,0.12745492,0,0,0.1786729,0,0.38036945
0.053031184,0,0,0,0,0,0.13002323,0.48033917,0.24090125,0.08870907
0.04581506,0,0,0,0,0,0,0.29344636,0.6347598,0
0.5412679,0.012073323,0.049250476,0,0,0,0,0.22039498,0.13188066,0.04045002
0.28097507,0.026976988,0.01604878,0.06254126,0,0.021988595,0.04777769,0.12179984,0.23322818,0.18777132
0.42494482,0,0,0.3162682,0,0,0,0,0.24449924,0
0.23006733,0,0,0.2552435,0,0,0,0.023599366,0.48622024,0
0.12563905,0,0.069054455,0.105061,0.45352006,0,0,0.054513827,0.010734973,0.17909288
0.11305999,0.020730767,0,0.1400913,0.069907926,0.10868665,0.064577155,0.19059984,0.17242363,0.11853863
0,0,0,0.38238066,0,0,0,0.35977298,0.2286577,0
0.0638375,0,0.7160282,0.028022377,0,0,0,0.07897572,0.09787734,0
0.1931449,0,0,0.05225052,0,0.019069277,0.050598264,0.19204983,0.45810488,0.03134606
0,0,0.021727417,0.03462477,0,0,0,0.49283555,0.4392191,0
0.03762294,0,0,0.035719536,0.31476527,0.16529751,0.055793308,0.35102263,0.03128506,0
0.08113139,0.01002548,0.7545209,0,0,0,0,0.102752455,0.042961072,0
0,0,0.15065813,0,0.02068335,0,0,0.2674851,0.5500569,0
0.029527785,0,0.69892275,0.07773783,0,0,0,0.13077739,0.049152292,0
0.28313604,0.0145029435,0,0.5118878,0,0,0,0,0.18223482,0
0.075875185,0,0,0,0,0.07463872,0.04916576,0.2819408,0.51340586,0
0.06894759,0,0.04184738,0,0.2029497,0,0,0.34527528,0.17020695,0.16528767
0.24394318,0,0.010099266,0,0,0,0.19186139,0.3612216,0.19068705,0
0.081128314,0.010025489,0.7545196,0,0,0,0,0.10274868,0.042961456,0
0.109240875,0,0.016074097,0.28014103,0.10093128,0,0,0.21150975,0.12918353,0.14957944
0.068721354,0,0.63131094,0,0.086875476,0,0,0.0620628,0.06669069,0.07919954
0.081130326,0.010025456,0.7545208,0,0,0,0,0.10275227,0.042962566,0
0,0,0,0.4136216,0.17448214,0,0,0,0.38846514,0
0.11999884,0,0,0.023475982,0,0.1344915,0.033816166,0.38168284,0,0.2980824
0,0,0,0.5620012,0,0,0.09562911,0,0.1243796,0.19862682
0,0,0.030744728,0.19741213,0,0,0,0.76121163,0,0
0,0.033906188,0.026839038,0.1514701,0,0,0,0.088563085,0.693117,0
0.029527962,0,0.69892186,0.07773791,0,0,0,0.13077553,0.049151044,0
0.064228706,0.2036674,0.023253325,0,0.23669307,0.092538826,0,0.085593335,0.28773692,0
0.179577,0.029031347,0,0.18849202,0,0,0.2787149,0.08567814,0.15478617,0.080608964
0.040127646,0,0,0.06121848,0.1201041,0.32931387,0,0,0.4412957,0
0.20616049,0,0.04376329,0.098497726,0,0,0,0,0.63907415,0
0.6732443,0,0,0.23116171,0,0,0,0,0,0.088517785
0.1070271,0.121870935,0,0.12462619,0.058399312,0,0,0,0,0.57563794
0,0,0,0.19175103,0,0,0,0,0.12907949,0.6676896
0.12413397,0,0.0148009695,0.34350622,0.08864162,0,0,0,0,0.42518246
0.40708286,0,0,0,0.27394637,0,0,0,0.31317997,0
0.4874068,0.43827978,0,0,0,0,0,0,0,0.061582707
0.12552203,0,0.01242668,0,0.37460956,0.012148766,0,0.25483894,0.2153338,0
0.24800752,0.036574285,0,0.13033167,0.03650393,0.10598537,0,0.3315707,0,0.100184515
0.036799297,0,0,0.020409588,0.22895162,0.20113288,0,0,0.28870326,0.2222408
0.5611066,0.03301951,0,0.0814926,0,0,0,0,0,0.30723125
0.25532293,0.015854442,0,0.10001242,0.14361964,0,0,0.07107075,0.40804306,0
0.2759302,0.031866744,0,0.48639324,0,0,0,0,0.18812081,0
0.08104909,0,0,0,0.3422644,0,0,0.29078162,0.2790776,0
0,0,0,0,0.12483227,0,0,0.07214186,0.106090724,0.6874084
0.046410684,0.08624478,0,0,0,0,0,0.30876368,0.16799964,0.38167593
0.0941517,0,0.01903233,0.042483915,0.30123407,0,0.03858824,0.17252097,0.05718211,0.27376375
0.22538805,0,0,0.0138567025,0,0,0.06970466,0,0.2332478,0.45352334
0,0,0,0,0.100322835,0,0,0.028651683,0.5287222,0.33479953
0.48739356,0,0,0,0,0,0,0.0879281,0.24899292,0.1659813
0,0,0.018313114,0.03869012,0.32496095,0,0,0.17524427,0.16375527,0.2749484
0.043242082,0,0,0,0,0,0,0,0.9367521,0
0.014884257,0,0.028946918,0.04811754,0,0.024246166,0.025575884,0.43697572,0.19978364,0.21902306
0,0.22190207,0.07564683,0,0,0,0,0,0.6853654,0
0.1264366,0,0.0153111005,0,0.110876024,0,0.042166416,0.3522898,0,0.3468508
0,0,0,0,0.12306968,0,0,0.08602501,0.24057221,0.5449256
0.30519202,0,0.042634565,0.12621155,0.16265115,0.06366943,0,0,0,0.2913038
0.044898253,0,0,0.051065672,0,0,0,0,0.4680676,0.42881846
0,0,0,0,0,0,0.17327812,0.1416794,0.08473277,0.59044445
0,0,0,0,0,0,0,0.042028375,0.43760824,0.50444293
0,0,0,0,0.44489792,0.12192987,0,0.24361363,0.12493421,0.06141592
0.15901919,0,0.031478573,0,0.079893574,0,0,0,0.23096435,0.49353892
0.17379133,0.011388165,0.03173249,0,0,0,0,0.35531846,0.2519361,0.17170294
0,0,0.04028114,0,0.30995876,0.018570904,0,0.19118299,0.016701952,0.418839
0,0,0,0,0,0,0.024489524,0.28079808,0.68509877,0
0.19274062,0.055794798,0.015944777,0,0.17840663,0,0,0.14986007,0.37555304,0.027000431
0.0291908,0,0,0,0,0,0,0.17892493,0.34485757,0.43157357
0,0,0,0.054765705,0,0,0,0,0,0.9339581
0,0,0,0.02451616,0.16182078,0,0.24980965,0.25747123,0.040126804,0.25525913
0.030507103,0,0.013060141,0.20201688,0,0,0,0,0.2044886,0.54410964
0.23738752,0.08206517,0,0,0.055301465,0,0.078855924,0.35892043,0.18516505,0
0,0,0,0.0264316,0,0,0,0,0.8728385,0.088421404
0.23001407,0,0,0,0.1377815,0,0.06314749,0.22487661,0.28307265,0.055900004
0.5118407,0,0.0386888,0.104096346,0,0,0,0,0.33517247,0
0,0,0.027600046,0.45085198,0,0,0,0,0.3757326,0.13079546
0.07693461,0,0.26184583,0,0.18676157,0,0,0,0.3107983,0.15050134
0.31675777,0,0,0,0.16312383,0,0,0.25608432,0.13869882,0.119510315
0.020315787,0.032546874,0,0,0,0,0,0,0.9360145,0
0.115275875,0,0.031356644,0.13446549,0.059840348,0,0,0,0.65148276,0
0,0.013737334,0.034118835,0,0,0.0520902,0,0.32628042,0.30272216,0.26626387
0.32474136,0,0.028825954,0.057013955,0,0,0,0.08508255,0.110874794,0.38796958
0,0,0.034251664,0,0.08537667,0,0,0,0.037798278,0.83748734
0.053271,0,0,0.032217186,0.19233826,0,0,0.08750571,0.4891055,0.14141813
0.21504976,0,0.013002905,0.029711494,0,0.06921058,0.080343686,0.16928752,0.32778803,0.09327234
0,0,0,0,0,0,0,0.07389883,0.6680624,0.23802736
0.17897786,0,0.012193901,0.019378401,0.018386984,0.023045372,0.08727398,0.25214824,0.14927289,0.25873727
0.06117967,0,0,0,0.31771666,0,0,0.0149859935,0.38051978,0.22090054
0,0,0.010145744,0,0.2535104,0,0,0.12042094,0,0.6083242
0,0,0.030694654,0,0.013140126,0,0,0.40946484,0.20016147,0.34352335
0,0,0,0.1937798,0.29604104,0,0,0.020881673,0.17778647,0.3092154
0.08569369,0,0,0,0.081382394,0,0,0.11971637,0,0.70720273
0,0,0.013257103,0.017550252,0.14268363,0,0.17149842,0,0.044520896,0.6076909
0.12528579,0,0.03088132,0.021179086,0.45300186,0,0,0,0.020532208,0.34683296
0.11388178,0,0,0,0.36086297,0,0.15245408,0.1853928,0.13269487,0.05211327
0.01833028,0,0,0,0.2665978,0,0,0,0.4129491,0.29822502
0,0,0,0.1307124,0.3382742,0,0.029585557,0,0.34622365,0.15165536
0.5656762,0,0,0,0,0.120252684,0,0.16681968,0.13913786,0
0,0,0,0.057611205,0.18388575,0,0,0,0.11929445,0.6335995
0,0,0,0,0.0851643,0,0,0,0.6288024,0.27842134
0.3758933,0,0,0,0.20831029,0,0.2684169,0.041920554,0.028886473,0.07356393
0.15734024,0,0,0.11717606,0.14521499,0,0,0,0.15476744,0.40963778
0.08149968,0,0,0,0.2681526,0,0,0,0.182221,0.46412563
0,0,0,0,0,0,0,0,0,0.9590828
0.38259214,0.105315164,0,0.35317475,0.0920504,0.013185509,0,0,0.049751263,0
0.2994154,0,0.058297135,0,0.3473879,0,0.020493297,0.05105807,0.22169495,0
0.19777833,0,0.015777495,0.03559734,0.037321538,0.012717309,0.2136457,0.19249164,0.06320687,0.2310738
0,0,0,0.08172225,0.47344568,0.038840454,0.04990391,0.15198584,0.20247123,0
0,0,0,0,0.12698504,0.03027615,0,0.0585386,0.42048773,0.3575851
0.07104338,0,0,0.18700646,0,0,0.27359495,0,0,0.4651088
0.6639976,0,0,0.013153368,0,0,0.03587775,0,0,0.2828285
0,0,0,0,0,0,0.0112865465,0,0.4949147,0.48936522
0.17787644,0,0,0,0.12477604,0,0.1041153,0.12103222,0.1470833,0.3218451
0.31806365,0.012206041,0,0.011891921,0,0,0.037246443,0,0,0.61580974
0.2747908,0,0,0,0.02293877,0,0.06862318,0.04316177,0.20602335,0.38177404
0.04262857,0,0,0.03490292,0.024479428,0,0.119530424,0,0,0.77520955
0,0,0,0,0.57828003,0,0,0,0.28428498,0.1329973
0.121652186,0,0,0,0.18252105,0,0.01069596,0,0.16095078,0.5125763
0.54968244,0,0,0.09632644,0,0,0,0,0.0838475,0.25814372
0.12250001,0,0,0.031873826,0,0,0.15397015,0.08174944,0.16396444,0.43581498
0.4214994,0,0,0,0.13513091,0.015818836,0,0,0,0.42129886
0.13263227,0,0,0.012825686,0,0,0.06992385,0,0.25028318,0.52965766
0.38883558,0,0.014252967,0,0.017428655,0,0,0,0.3899107,0.1830739
0.09502996,0,0,0,0,0,0,0,0,0.8963632
0.48556536,0,0,0,0,0,0,0,0.32961094,0.16880068
0.05865429,0,0,0,0,0,0,0,0.05442892,0.8786356
0,0,0,0,0,0,0,0,0.46274334,0.52475387
0.445348,0.011767989,0,0.0196481,0,0,0,0,0.48135608,0.036304735
0.32445055,0,0,0.04325087,0,0,0,0,0.42278862,0.19232793
0.09940781,0,0,0,0,0,0,0,0.23794785,0.65263623
0.28462517,0,0,0.018789941,0,0.027692929,0,0,0,0.6615446
0.35501474,0.032577425,0,0,0,0,0,0,0,0.5979556
0.43669823,0,0,0,0,0,0,0,0.553993,0
0.75801444,0,0,0,0,0,0,0,0,0.23219284
0,0,0,0,0.03202116,0,0,0,0.18766671,0.7704001
0.34727156,0,0,0,0,0,0,0,0,0.6426892
0.21886486,0,0,0.29769853,0,0,0,0,0.37064677,0.10407989
0.3088143,0,0,0,0,0.033535723,0,0,0.5355891,0.11523562
0.5371456,0,0,0,0,0,0,0,0.32650712,0.12485301
0.62161624,0.14328712,0,0,0,0,0,0,0.111364,0.111436196
0.45432788,0,0,0.03807471,0,0,0,0,0,0.49357402
0.8393004,0,0,0,0,0,0,0,0.029747332,0.12323701
0.4855422,0,0,0.013388771,0.07691199,0.110845365,0,0,0,0.3070455
0.1506773,0,0,0.05267192,0,0.05070354,0,0,0.4391936,0.30093157
0.020035513,0.02004525,0.020031145,0.22328895,0.020033037,0.020036327,0.02003257,0.02003799,0.020032924,0.6164263
0.37379783,0,0,0,0,0,0.10361758,0,0.3009067,0.20828258
0,0,0,0.054191712,0.17436361,0,0,0,0.1315801,0.6285349
0,0,0.050235495,0.047120303,0,0.09690006,0,0,0.6503735,0.15046257
0,0,0,0,0.16142066,0.014277837,0.0161062,0,0.51614726,0.28713986
0.1058516,0,0.19263802,0.07394871,0,0.031696223,0,0.07354715,0.20082767,0.31933084
0,0,0,0,0.17381264,0,0,0,0.034802433,0.7773818
0,0,0,0.14774412,0,0,0,0,0.18675818,0.6561583
0,0,0.049029864,0,0.05009624,0,0,0,0.1972505,0.6963873
0,0,0.030842971,0,0.11972794,0,0,0,0.43699428,0.40334076
0,0,0,0.21037339,0.22606248,0,0,0,0.09229612,0.46092108
0,0,0,0.36551365,0.030962309,0,0.013300879,0.10820782,0,0.47762936
0,0,0,0,0.57184124,0.017612819,0.019175958,0,0,0.38741693
0.032349527,0,0,0.31463495,0,0,0,0,0.3930296,0.2504113
0,0,0,0,0.7046034,0,0,0,0.28379995,0
0,0,0.022112466,0,0.03658983,0.17867576,0,0.018944906,0.35806456,0.38275343
0.14390075,0,0.061551232,0.04153847,0,0.046010192,0,0.5984261,0,0.106140114
0.15859982,0,0,0.05931496,0.040362146,0,0,0.041762218,0.2411463,0.4553644
0,0,0,0.13099875,0.0804896,0,0,0,0.2626622,0.51984423
0.018641021,0,0,0.10199245,0.31456053,0.1309944,0,0.068400376,0,0.3616631
0,0,0.027233653,0,0.12210978,0,0,0,0,0.84119457
0.028106889,0,0,0.031898398,0,0.10469814,0,0.15097268,0.08847592,0.58509797
0.026017612,0,0,0.1488107,0.25777087,0,0,0.06300253,0.06631143,0.4332575
0,0,0,0.114574954,0.061522547,0,0,0,0.30837807,0.5078277
0.110047564,0,0.023013351,0.10187772,0.4636602,0,0,0,0,0.2973008
0.41187516,0.01587521,0.015006404,0.12018097,0.08833211,0,0,0.26142693,0,0.08293216
0.2523374,0,0,0,0,0,0,0,0.5564595,0.18367153
0,0,0,0.11854265,0.10213768,0,0,0,0.026361827,0.744928
0,0,0,0,0.52662176,0.03485205,0,0,0.28035268,0.14878894
0,0.03897723,0,0,0.06750696,0,0,0,0.17784546,0.71101695
0.112923644,0,0,0.040847566,0.19370948,0.019968482,0,0.15720984,0.24739687,0.22535202
0.09774434,0,0,0,0,0,0,0,0.36575302,0.50144225
0.12242356,0.20278361,0.045447577,0.03449088,0.29061767,0.05258318,0.073432565,0,0.1774785,0
0.15775222,0,0,0,0,0,0,0,0.10058838,0.7257425
0,0,0,0.15970911,0,0,0,0,0.8285146,0
0,0,0,0.07474681,0.2271292,0,0,0.08580415,0.48981467,0.113403544
0.35301054,0.03491067,0.012069518,0.041224327,0,0,0,0.14024979,0.3341876,0.081109
0.08640368,0,0,0,0.06348322,0,0,0,0.3784887,0.46606573
0,0,0,0.171752,0.2801894,0,0,0,0.05453359,0.4788891
0,0,0,0.6027646,0.20378467,0,0,0,0,0.18766353
0,0,0,0.10654845,0,0,0,0,0.18130738,0.7032804
0,0,0,0,0.36144412,0,0,0.12132634,0.44589224,0.06480086
0,0,0,0.23117146,0.27431655,0.0409307,0,0.031028384,0.15361159,0.26305336
0.06152684,0,0,0.020131884,0.14562492,0.08613584,0,0.4816153,0.19816394,0
0.1521326,0.016960308,0.022850871,0.117645204,0.4924924,0,0,0,0.1878389,0
0.13782674,0,0,0,0.17431466,0,0,0.34339657,0.24982221,0.09050414
0,0,0,0,0.41725397,0.011965651,0.35027125,0,0,0.21676496
0.079492986,0,0,0.06262647,0,0.024778426,0,0.071464136,0.7519985,0
0.107169755,0,0,0,0.83590746,0.052125838,0,0,0,0
0.17627077,0.01945556,0.049253717,0,0.28979996,0,0.03796524,0.22815756,0,0.19760938
0.23349865,0,0,0.07620262,0.30265406,0,0,0,0.1111032,0.2663351
0,0,0,0.21871589,0.2151338,0,0,0,0.073747694,0.4796296
0.080429696,0,0.028751202,0,0.14258067,0.12126099,0.05177121,0.23146829,0,0.34084576
0,0,0,0.1628447,0.3467522,0.41981646,0,0,0,0.066637106
0,0,0,0,0.061869692,0.038219705,0,0,0.24519068,0.6483125
0.18393709,0,0.08635286,0,0.01822626,0,0.05609766,0.18831567,0.19171786,0.27273995
0,0,0,0.18393967,0,0,0.062374495,0.12739846,0.029033788,0.59045357
0.2597129,0,0,0,0,0,0,0,0.5171028,0.21493696
0,0,0,0,0,0,0,0.12821408,0.111308746,0.75318044
0.058530647,0.018029736,0,0,0.15694682,0,0,0,0.14202401,0.6197842
0.13413183,0,0,0,0,0,0.018316481,0.14421365,0.3816177,0.31434146
0,0.019971391,0.017456174,0,0.23242092,0,0,0.075089656,0.26059812,0.3871812
0.21787862,0,0.011515179,0.089081585,0,0,0,0,0.4913531,0.18495755
0,0,0,0.058679264,0,0,0,0,0.20835459,0.72266954
0,0,0,0.13706031,0,0,0,0.5550327,0.22273731,0.07927616
0.17108087,0,0,0.17411117,0,0,0,0.35928288,0.28656194,0
0.214844,0,0,0.18644117,0,0,0.050582655,0,0.2313151,0.30887523
0.21062055,0,0,0.14749335,0.14502819,0.07209829,0,0.21198735,0.20696951,0
0.09311731,0.0102114715,0,0,0,0,0,0.1407234,0.3218126,0.42989042
0.4158747,0,0,0,0,0,0,0,0.41444558,0.15172462
0,0,0.06092695,0,0.6880926,0,0,0,0.2357573,0
0,0,0,0,0.20457116,0.063047126,0.34448254,0.039149344,0.012646024,0.32544333
0,0,0,0,0.08984301,0,0,0.8123937,0,0.07649427
0.022456637,0,0.019360447,0.17494261,0.13000564,0,0,0,0.5248561,0.124531396
0,0.013954039,0,0.19087334,0.2679015,0,0,0.2574296,0.06620411,0.19869436
0.014714418,0,0.056697965,0,0.30194628,0.034938775,0.5384874,0.04932211,0,0
0,0,0,0,0.07767769,0,0,0.03216475,0.79382515,0.088538446
0,0,0,0,0.11736883,0,0.4375198,0.19455297,0.058987934,0.17489369
0.026212478,0,0,0,0.10157285,0.02319961,0.18173377,0.15313716,0.023637913,0.48917523
0,0,0,0,0.25064248,0,0,0.25478965,0.2201182,0.26547667
0.018081859,0,0.01265958,0.07390285,0.03726725,0,0,0,0.13267925,0.72075546
0,0,0,0,0.28245124,0,0,0,0.5183308,0.18693331
0,0,0,0.02152464,0,0.03127191,0,0.10289494,0.31878024,0.51816463
0.223142,0,0.027214713,0.09368515,0.070826925,0.031163193,0.013913882,0,0.49804968,0.039599992
0.09657035,0,0,0,0.066703394,0,0,0.054862928,0.116694525,0.661396
0.28643075,0,0,0,0.032320593,0.3329907,0,0.08504246,0.14305751,0.111980475
0,0,0,0,0.60772026,0,0,0.3184324,0.06741883,0
0.15249458,0,0,0,0,0,0,0.34135416,0.41788095,0.07715256
0,0,0,0.39093497,0,0,0,0,0.36014074,0.23906104
0,0,0,0.10058267,0,0,0.038832545,0.54124075,0.20775646,0.1036316
0.12180226,0,0,0.010955474,0.09379051,0,0,0,0.23864646,0.5293685
0.2535537,0.019239325,0,0,0.047359988,0.14029735,0,0.036088582,0.34413788,0.15795651
0.13305971,0,0,0,0.11115354,0,0.37258857,0.25294262,0.118026316,0
0.26621944,0.026296513,0.014184923,0,0,0,0,0.013696017,0.23667309,0.43777195
0,0,0,0.12941585,0.56593865,0,0,0,0.28342894,0
0.35929254,0,0,0,0,0,0.24692501,0,0,0.38102946
0,0,0,0.274217,0,0,0,0,0.71496403,0
0,0.31958336,0,0.13430662,0,0,0,0.048715632,0,0.4909963
0,0,0.043694217,0,0.6063314,0,0,0.21343213,0.12930903,0
0,0,0,0.044029023,0.31311703,0,0.023903156,0.1476883,0.46751407,0
0,0,0.011225304,0.15757886,0.066347934,0,0,0.25898117,0.022166884,0.4793247
0.09766796,0,0,0.068766266,0,0,0,0.40102035,0.13641575,0.28866228
0.035092365,0,0,0,0.23106319,0,0,0,0.7175575,0
0,0,0,0.31783247,0.09207765,0.014185735,0,0,0.058008723,0.5133468
0.03961645,0,0,0,0.36900395,0,0,0,0.27821583,0.30515897
0.3344165,0,0,0,0,0,0,0.1020136,0,0.53555554
0.11818166,0.010930258,0,0.013075281,0.18579191,0.010179716,0,0.11474417,0,0.545561
0,0,0,0.19727938,0.6109256,0,0,0.099576876,0.08821044,0
0.043968506,0,0,0.14889923,0,0,0,0,0.3105166,0.48971626
0.03823729,0,0.013983094,0.059353765,0.3117987,0.026047913,0,0,0.49340722,0.05262449
0,0.028814027,0,0,0,0,0,0,0.62806135,0.32417148
0,0,0,0,0.08234395,0,0,0.3392178,0.32800797,0.24546735
0,0,0,0.90625685,0.076669134,0.01309569,0,0,0,0
0.16122411,0,0.04453092,0,0,0,0,0,0.76390886,0.021879897
0.090289004,0,0,0.6810525,0,0,0.034751732,0,0.18330392,0
0,0,0,0.3828917,0,0,0,0,0,0.5504349
0,0,0.0523039,0.078543335,0.15622066,0.0889839,0.01645978,0.1209169,0.076021284,0.40955463
0.35732237,0,0,0,0.047514353,0.0152815,0.102508694,0.43111163,0.04349325,0
0.04611049,0,0,0,0,0,0,0.109183945,0.72117347,0.112404555
0.11385448,0,0,0.1586719,0.16824324,0.02989944,0,0.39513737,0.13136481,0
0,0,0,0.10896047,0,0,0,0,0.17331238,0.7087496
0,0,0.017684158,0.048926327,0.23430146,0,0,0.054053336,0.6430943,0
0.036491256,0,0,0.10224589,0.37921816,0.010485121,0,0.25586697,0,0.21184045
0.08065729,0,0,0.16476767,0,0,0,0,0.5345241,0.21566792
0,0,0,0,0.5100458,0,0,0.17167708,0,0.31013328
0.58994144,0.043166168,0,0,0,0,0,0,0.25749505,0.095417306
0.09195321,0,0.142298,0.071765356,0.09678906,0.071126305,0,0.32030264,0.15295401,0.051399294
0,0,0,0,0.12994362,0,0,0,0.100533314,0.76077014
0.18753052,0,0.015228561,0,0.26759747,0.0142943235,0.019500552,0.22725727,0.26601416,0
0,0,0.01603553,0,0,0,0,0,0.57561404,0.40300456
0,0,0,0,0.2387879,0,0,0.36189413,0,0.3865582
0,0,0,0,0.23057836,0.17524435,0,0.3106622,0.2721615,0
0,0,0,0.088406496,0.15229431,0,0,0.10109966,0.04564845,0.60710084
0.16516826,0,0,0,0.28092134,0,0,0.084530324,0.105661884,0.3515095
0,0,0,0.013171635,0.04393465,0,0.8880915,0.026602801,0,0.026680386
0.1505762,0,0,0,0.06139025,0,0,0.44983587,0,0.33258128
0,0,0,0.38630503,0.22598018,0.018189676,0,0,0.29893604,0.0665219
0.055167295,0,0.028590921,0,0,0,0,0.47903416,0.2868693,0.14239582
0.12898272,0,0,0,0,0,0.16742499,0.20322813,0.08866411,0.40738475
0,0,0.073899716,0.28939927,0.10457,0.1265794,0,0,0,0.39944512
0,0,0,0,0.20435105,0,0.036627494,0.33600146,0.4164944,0
0,0,0,0.0967267,0.27813402,0,0.013510788,0,0,0.6059052
0,0,0,0.2284413,0.14100939,0.029260224,0,0,0.039827652,0.5570723
0.092079595,0,0,0.06927248,0.54219157,0.094171055,0.020758688,0.06296682,0.08829125,0.029244043
0.037869062,0,0,0,0.2803181,0.010853229,0,0.043742284,0.6157272,0
0,0,0.03413982,0,0.16242847,0.017792068,0,0,0.5003664,0.27677056
0.09025676,0,0.016269041,0.029958932,0,0,0,0.12753263,0.22437036,0.5057234
0.053324524,0,0,0.032845225,0,0,0,0,0.1870891,0.7169729
0.120042115,0,0,0,0,0,0,0,0.8686864,0
0.13191745,0.07893145,0,0.16948687,0.265897,0,0,0.039209522,0.3131322,0
0.4442145,0,0,0,0,0,0,0,0,0.49858427
0.25378206,0,0,0.07427809,0,0,0.30869973,0,0,0.35384113
0.18038885,0.22728167,0.013185056,0,0,0,0.030268794,0.17876713,0,0.36302215
0.21819103,0,0.021801574,0,0,0.029936338,0,0.2721418,0.07431903,0.37571305
0.11964397,0,0,0,0,0,0,0.15773487,0,0.71290576
0.17827365,0.023228912,0,0,0,0,0,0.058100514,0.11036114,0.6197477
0.11670838,0,0,0,0,0.13632438,0,0.03184968,0,0.6987292
0.31252158,0,0.04784157,0,0,0.12927017,0,0,0.14302243,0.3454619
0.19921042,0.26644415,0.011387718,0,0,0.013168583,0,0.022414785,0.039056644,0.44521096
0.09638251,0,0,0,0,0.026859604,0,0.39675713,0,0.45843646
0.3195232,0,0,0.02532711,0,0.01560552,0,0.0629292,0.16526826,0.40558824
0.24972221,0,0.011929465,0,0,0,0.4955897,0.2262019,0.011131947,0
0.2064696,0.18010256,0,0.033725306,0,0,0,0.27364898,0.101729624,0.19496939
